id,total_occupancy,total_bedrooms,total_bathrooms,home_type,summary,address,has_tv,has_kitchen,has_air_con,has_heating,has_internet,price,owner_id,latitude,longitude,available_from,available_until
468,1,3,5,mansion,Phasellus in felis. Donec semper sapien a libero. Nam dui.,450 Mcguire Center,true,true,false,true,true,721.57,3,49.0549661,16.6445006,09/22/2022,10/08/2022
469,4,3,5,shared,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,333 Emmet Junction,true,true,false,false,false,325.48,3,2.7121164,97.9157099,09/13/2022,10/27/2022
470,4,4,2,shared,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.,3 Express Court,true,true,false,false,false,729.93,10,41.3442557,-8.4002579,09/19/2022,10/28/2022
471,5,2,4,shared,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",14362 Merry Circle,false,false,false,false,true,661.84,3,-8.3027766,113.5222556,09/21/2022,10/23/2022
472,4,5,3,shared,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",99 Talmadge Lane,false,true,true,true,true,347.86,1,-8.2837447,123.2812562,09/09/2022,10/13/2022
473,1,1,5,cabin,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,9 Petterle Street,false,true,true,false,false,340.37,3,49.8932741,36.011984,09/21/2022,10/20/2022
474,2,4,5,shared,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",6811 Memorial Avenue,true,true,true,true,false,671.14,1,59.3289759,18.0651149,09/14/2022,10/23/2022
475,4,4,1,mansion,Nullam molestie nibh in lectus.,713 Kennedy Hill,true,false,true,false,false,532.86,1,46.4078031,47.9992194,09/12/2022,11/09/2022
476,4,1,5,condo,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2 Lotheville Trail,true,true,false,true,true,194.67,2,51.9489686,5.8564699,09/19/2022,11/26/2022
477,3,3,5,apartment,Praesent id massa id nisl venenatis lacinia.,12164 Village Junction,true,true,false,false,true,539.59,3,30.958308,112.194147,09/06/2022,11/01/2022
478,5,5,1,mansion,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",142 Coleman Road,true,false,true,true,true,684.09,10,33.492776,-112.0837471,09/17/2022,10/07/2022
479,5,5,1,shared,Morbi a ipsum.,934 Buell Place,false,true,false,true,true,239.72,1,33.8088596,35.6599267,09/17/2022,12/25/2022
480,4,4,2,mansion,Vivamus tortor.,9 Derek Center,false,false,true,true,false,241.43,5,30.304377,103.686294,09/09/2022,12/23/2022
481,1,5,2,rv,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",19 Tennyson Junction,false,false,true,false,false,543.27,2,50.3257904,19.0018119,09/14/2022,12/08/2022
482,2,3,3,cabin,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",4793 Stone Corner Circle,true,true,false,false,false,599.06,7,53.8363325,-7.086877,09/08/2022,12/26/2022
483,2,4,5,mansion,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.,040 Parkside Pass,false,false,false,false,true,385.63,2,41.3006835,-8.4787949,09/02/2022,12/17/2022
484,3,5,2,hotel,Aliquam non mauris. Morbi non lectus.,4 5th Junction,true,false,false,true,false,76.26,1,-7.0014,112.5106,09/05/2022,10/09/2022
485,2,1,4,mansion,In sagittis dui vel nisl. Duis ac nibh.,89 Russell Drive,false,true,true,false,false,277.36,2,52.1379258,21.828508,09/09/2022,10/27/2022
486,5,3,1,cabin,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,4 Randy Hill,false,true,false,true,false,367.5,6,48.9486344,17.2848785,09/07/2022,10/08/2022
487,5,2,3,condo,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,0 Loftsgordon Alley,true,false,true,true,false,163.14,8,-6.8364154,111.1980575,09/20/2022,11/11/2022
488,2,4,1,rv,Morbi non quam nec dui luctus rutrum. Nulla tellus.,7041 Meadow Vale Point,true,false,true,false,true,426.82,6,44.3338201,85.6264576,09/07/2022,10/18/2022
489,5,2,2,apartment,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,421 Dawn Trail,true,true,true,false,true,257.34,3,10.2203274,123.0540501,09/07/2022,11/07/2022
490,4,3,4,cabin,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",74 Derek Drive,true,true,true,false,false,414.39,10,37.942488,110.525111,09/06/2022,10/04/2022
491,2,2,1,hotel,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",82373 Brown Terrace,false,true,false,false,false,515.97,2,44.0698918,22.0985086,09/12/2022,10/16/2022
492,4,1,2,mansion,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",1364 Gateway Lane,true,true,false,true,false,27.98,1,19.4805668,-99.2058279,09/17/2022,10/23/2022
493,5,1,2,condo,In sagittis dui vel nisl.,5908 Gateway Avenue,true,true,true,true,false,491.56,5,47.594843,1.3155028,09/10/2022,10/03/2022
494,4,1,1,rv,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.,3 Brentwood Parkway,true,true,false,true,false,392.23,7,40.496654,-74.446092,09/01/2022,10/07/2022
495,4,1,5,apartment,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,6 Macpherson Pass,true,true,true,true,true,199.83,4,50.334011,3.460955,09/04/2022,10/06/2022
496,3,2,5,apartment,Morbi non lectus.,2 Moose Crossing,true,true,false,true,true,276.6,8,48.0999989,-66.0999999,09/08/2022,10/10/2022
497,1,2,4,condo,Donec dapibus. Duis at velit eu est congue elementum.,0808 American Ash Center,true,false,false,false,false,552.21,2,54.1415093,15.3283906,09/21/2022,10/25/2022
498,3,3,5,shared,Nunc purus.,6 Algoma Terrace,true,false,false,true,false,941.61,8,-0.819175,120.167297,09/10/2022,10/28/2022
499,1,4,1,hotel,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,16897 Mariners Cove Terrace,false,false,false,false,true,521.36,6,18.2886378,-99.4526826,09/13/2022,12/09/2022
500,2,2,2,hotel,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1 Maple Wood Pass,true,true,true,true,true,120.78,9,14.661167,107.83885,09/08/2022,12/25/2022
501,4,2,5,condo,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",40712 Coleman Place,true,false,false,false,false,545.91,8,4.6096768,101.1064003,09/10/2022,10/25/2022
502,4,4,5,hotel,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",0722 5th Center,true,false,false,false,false,56.37,7,37.253622,117.999934,09/13/2022,11/22/2022
503,4,3,1,shared,Fusce consequat.,8821 Atwood Circle,true,true,true,false,false,936.73,6,7.5866041,0.6085749,09/02/2022,10/28/2022
504,5,4,3,shared,In congue. Etiam justo.,4 Homewood Junction,false,false,true,true,true,880.78,8,36.60123,126.6607764,09/03/2022,12/29/2022
505,1,5,3,apartment,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,048 Killdeer Center,false,true,true,false,true,486.96,9,19.3579802,-99.0806088,09/06/2022,12/26/2022
506,2,3,1,hotel,Fusce consequat. Nulla nisl. Nunc nisl.,11 Grover Hill,false,false,false,false,true,488.39,2,39.035613,115.213446,09/07/2022,12/26/2022
507,1,2,3,condo,Aliquam erat volutpat. In congue. Etiam justo.,399 Westerfield Court,true,true,false,true,false,540.2,1,28.80901,120.26121,09/04/2022,12/17/2022
508,2,1,1,mansion,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",5868 Dwight Point,false,false,true,false,true,307.58,9,38.263746,114.644894,09/11/2022,11/23/2022
509,2,1,1,mansion,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",98000 Muir Court,true,true,false,false,false,727.24,4,40.7760704,44.5477905,09/11/2022,11/10/2022
510,2,1,5,apartment,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",82 Springview Avenue,true,false,true,false,false,275.56,5,47.9527415,21.6927245,09/01/2022,11/13/2022
511,1,5,2,apartment,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.,8 Pepper Wood Court,false,true,false,true,true,58.07,9,-28.6583059,-56.0041451,09/10/2022,12/28/2022
512,1,2,4,mansion,Etiam faucibus cursus urna.,019 Stuart Pass,true,false,false,true,true,935.97,4,29.82,-95.29,09/07/2022,10/14/2022
513,3,4,3,condo,Suspendisse potenti. Nullam porttitor lacus at turpis.,0281 Melvin Circle,false,true,true,true,true,72.92,4,-6.1624112,106.7974566,09/12/2022,12/07/2022
514,4,5,4,mansion,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,6385 Sachs Circle,false,true,false,false,false,64.5,3,37.7404063,127.4241436,09/17/2022,12/12/2022
515,2,2,5,cabin,Nulla tempus.,8 Northport Trail,false,true,true,true,false,827.81,2,36.7534267,139.2308293,09/14/2022,12/27/2022
516,3,2,4,apartment,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,1008 Golf Course Point,true,true,false,true,true,674.89,8,-3.9879753,-79.3535714,09/03/2022,11/01/2022
517,5,1,2,condo,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.,31271 Anthes Road,false,false,false,false,true,935.89,5,6.4387946,100.1947477,09/01/2022,10/05/2022
518,4,5,4,cabin,Nulla nisl.,499 New Castle Plaza,false,true,false,false,false,332.02,9,48.94153,-125.54635,09/20/2022,12/20/2022
519,1,1,1,cabin,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.,6 Westport Junction,false,false,false,true,true,134.72,8,-7.7514362,110.4162931,09/02/2022,10/09/2022
520,1,3,5,rv,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",0 Cardinal Road,false,true,false,true,true,924.78,5,-23.2074329,-46.8337604,09/15/2022,12/26/2022
521,4,5,5,shared,Cras pellentesque volutpat dui.,9631 Annamark Avenue,true,false,true,true,false,180.08,9,36.1592882,-95.9964783,09/16/2022,10/25/2022
522,4,4,5,hotel,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",75569 Melvin Alley,true,false,true,false,true,674.75,7,49.3197453,17.0367923,09/22/2022,10/25/2022
523,5,4,5,shared,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,328 Nobel Junction,false,true,false,false,true,389.77,9,-12.8255986,45.1149977,09/22/2022,12/04/2022
524,5,2,2,rv,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,2475 Carioca Way,true,true,false,true,false,258.32,10,41.2994958,69.2400734,09/15/2022,10/13/2022
525,3,4,2,hotel,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,5 American Ash Terrace,true,true,false,false,false,213.22,2,14.5473421,120.997522,09/02/2022,12/15/2022
526,4,5,2,apartment,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",3455 Harbort Junction,true,false,true,true,false,287.15,3,-6.8783,106.3166,09/04/2022,12/22/2022
527,2,1,4,apartment,Integer a nibh.,0 Thackeray Road,true,false,true,false,true,981.21,2,-26.6246782,-52.8955875,09/01/2022,12/08/2022
528,2,1,5,apartment,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,632 Mcguire Way,true,false,true,false,true,751.11,6,-9.0020538,125.6478189,09/09/2022,11/30/2022
529,4,1,1,condo,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,119 Nevada Trail,true,false,false,false,true,324.19,4,25.69498,115.601076,09/01/2022,10/15/2022
530,4,4,4,mansion,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",7613 Upham Way,false,false,true,true,false,971.71,1,37.186035,120.701061,09/13/2022,11/18/2022
531,2,1,2,cabin,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,15702 Dawn Street,false,false,true,true,false,564.49,3,59.924735,30.3209555,09/02/2022,11/29/2022
532,5,3,4,mansion,Maecenas tincidunt lacus at velit.,333 5th Circle,false,true,false,true,false,183.6,3,32.990664,112.528308,09/16/2022,11/07/2022
533,1,5,2,mansion,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",71048 Homewood Place,true,true,false,true,true,187.82,8,58.0935206,27.4104797,09/06/2022,12/21/2022
534,2,4,5,rv,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",9872 Maple Plaza,false,false,true,false,true,708.71,1,64.1272315,-16.014091,09/02/2022,11/14/2022
535,5,2,2,cabin,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",470 Lillian Pass,false,false,false,true,true,590.91,5,14.6539775,121.0288525,09/06/2022,10/31/2022
536,5,5,1,condo,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",620 Scofield Point,true,true,false,true,true,253.06,10,-21.3054884,-46.7084932,09/01/2022,12/15/2022
537,1,3,4,cabin,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,2 Riverside Lane,false,false,false,false,true,241.33,6,19.6632775,-99.2058279,09/11/2022,10/05/2022
538,5,5,3,shared,In hac habitasse platea dictumst.,7161 Garrison Center,false,false,false,true,false,278.82,2,24.89604,118.592147,09/17/2022,10/11/2022
539,5,1,1,cabin,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",385 Reinke Crossing,true,true,true,false,true,552.78,1,53.4077753,21.9326485,09/11/2022,11/03/2022
540,2,1,3,apartment,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",8259 Garrison Hill,true,true,false,false,true,737.73,5,-34.7277137,-58.3326356,09/08/2022,11/13/2022
541,3,4,3,shared,Nulla facilisi.,24051 Hooker Drive,false,false,true,false,false,627.72,1,40.7655701,22.4916502,09/06/2022,12/22/2022
542,5,5,3,condo,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0 Forest Run Way,true,true,true,false,false,273.4,8,30.6792893,104.0567225,09/08/2022,11/18/2022
543,5,2,3,condo,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.,7 Summit Place,false,false,false,false,false,726.86,2,41.1572852,-8.434873,09/10/2022,12/15/2022
544,4,3,3,condo,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,3979 Pearson Point,true,false,false,false,false,851.06,1,37.2418804,9.8738907,09/14/2022,11/03/2022
545,4,2,4,shared,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,410 1st Center,true,true,true,false,true,70.65,2,49.5470892,16.5735785,09/17/2022,11/03/2022
546,3,1,1,condo,Proin at turpis a pede posuere nonummy. Integer non velit.,11705 Mcguire Park,true,false,true,true,false,418.77,1,49.8947754,18.5547609,09/07/2022,12/03/2022
547,1,2,1,rv,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",4 Petterle Court,false,false,false,true,false,833.18,5,-12.034087,-38.7577605,09/04/2022,11/14/2022
548,3,4,5,hotel,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,800 Elmside Parkway,false,false,true,false,true,265.84,4,-27.946449,-52.9164069,09/10/2022,11/08/2022
549,1,5,3,shared,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",7 Meadow Valley Terrace,false,true,false,false,true,597.76,2,-29.6216078,-50.534262,09/21/2022,11/08/2022
550,2,1,5,cabin,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,33 Bluestem Lane,false,false,false,false,false,566.6,3,-5.770584,-79.313438,09/09/2022,11/02/2022
551,1,4,2,rv,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,72 Buena Vista Road,true,false,true,true,true,713.56,7,41.26327,71.54239,09/18/2022,11/01/2022
552,3,2,3,shared,Morbi non lectus.,9 New Castle Trail,false,true,false,true,false,258.72,10,51.9769348,116.5697117,09/12/2022,12/11/2022
553,5,2,1,condo,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",499 Sage Court,false,true,true,true,false,756.65,5,39.2762158,-9.2806096,09/11/2022,11/26/2022
554,5,4,5,condo,Etiam pretium iaculis justo.,437 Holy Cross Junction,true,false,true,true,true,919.08,10,49.4603474,8.402137,09/11/2022,11/18/2022
555,5,4,2,cabin,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,4 Magdeline Drive,false,false,true,false,true,344.45,3,32.2865221,71.5558263,09/15/2022,10/16/2022
556,1,3,1,apartment,Aenean auctor gravida sem.,1 Pankratz Plaza,false,false,true,true,false,62.08,10,49.9114346,17.6628187,09/15/2022,12/09/2022
557,3,4,1,cabin,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",743 Gale Lane,false,true,true,false,false,158.83,9,49.909141,19.6159543,09/18/2022,10/25/2022
558,1,2,4,mansion,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,85 Lighthouse Bay Plaza,false,false,false,true,false,338.45,8,-8.1356,113.3257,09/03/2022,12/17/2022
